100000
-97497	-68273
-45898	-24892
-36812	50747
96182	-133
79990	-69405
65375	13676
-10621	-41093
86539	44261
-87171	37470
55280	-34297
-80423	8195
-11821	1430
54056	-19770
-67761	93446
45937	-46075
-2659	-92903
88050	-80249
-24176	4805
50277	98396
-17602	-58337
33571	-70341
46718	17808
71593	4676
-95018	-37849
-64906	65931
-19673	-23625
74832	-98181
-84162	-26496
99712	-53742
-6025	-30490
-42112	-14739
-97907	-83778
73907	-38008
83536	-94600
21421	-23543
-9676	-78817
-55405	49370
-40584	-38398
-49869	54584
-49620	98656
58068	69153
65445	-30179
-89123	-26274
23804	52628
46497	98619
-91746	-17109
58368	-49892
-47460	-11702
-69364	-81003
-63985	-91565
68293	29150
80748	13222
78793	-71969
-49953	82295
95384	80985
5805	26862
30122	-81596
-55657	24462
16620	67653
35176	53904
62807	22799
-73887	-69290
-82376	-89957
16445	-18843
2604	69107
-24706	71702
-28742	-7274
27866	82283
-89621	89716
-99625	89730
81110	68929
-18140	-59851
-4856	-96895
-54097	83072
27199	-12938
-20512	17552
64601	76118
55032	45
18006	-87228
-27942	57122
-81651	80111
-28084	24788
8130	-6336
-43363	96333
-25157	-76474
-72295	64
-98429	18235
89168	1671
-19193	-87725
79586	48954
-39311	71668
-40666	-88369
-52718	-75769
58509	23482
86061	-80586
-31154	55788
37599	-38785
35467	-97283
-72438	5720
-31268	9224
86167	-11097
-78564	2106
36668	-9025
-87778	9419
78267	-35595
-33074	16514
-87597	46445
-79649	24112
-40941	-70906
64252	-16592
-30077	36788
76060	-80672
-31873	-56529
-74025	-20449
-33043	-52042
-39230	9278
17161	13888
25837	-13796
63417	-56184
-31811	-72867
92386	-46341
18420	94764
74920	50240
-85280	-55113
16060	30269
-77312	74755
28193	-46979
-17934	-29607
-83185	-70814
98248	-32829
-92011	-64719
-43891	92575
6645	-28992
89470	61659
-34704	58243
36829	-34038
-28120	-56519
5603	-801
-62919	97648
-44309	-56164
-77882	63582
-91987	98380
-60414	95692
59494	-96605
-89546	-68974
19589	-87690
21643	86576
-54684	9962
178	-98720
-2984	34638
-46136	46815
-69006	37274
62090	23388
64775	68546
91342	-76022
57602	53973
90614	-45988
-19958	56153
-82246	6346
56351	56770
-12576	-18341
23862	-7846
-68281	33296
-1379	-12680
-61414	-55157
97435	-39389
68491	-36924
63499	-25059
1366	-31443
86921	8634
28137	-5450
-55843	-73745
-99432	12006
-72079	-8291
-64661	-21022
-51444	-67274
-18864	75027
-76090	56641
90718	31167
-83583	-33571
-92550	-46021
69677	-3620
-49868	7993
-23050	-56287
41206	40924
21726	76005
-89456	-30252
-14689	5382
-13382	-13428
-11881	98944
-35243	11203
-82745	-56866
-87630	16937
-74143	-41551
92591	-7822
33714	-96298
-54825	58873
56287	70041
-98477	32166
33424	-60308
46696	6052
-72275	55814
96340	-78330
96732	-33640
43974	13765
58316	-62674
83730	-12492
55958	14761
56159	-91313
14636	-91476
-65856	-76184
22554	70669
14897	16216
-43188	61650
29982	56566
10274	33863
16410	95006
-72119	16044
40775	-2599
55639	9690
-98394	99679
-7871	88233
-55436	-46290
7518	-88949
-42246	-20492
-88720	-14291
90611	76233
26367	-898
-21048	-72488
43437	-45528
-16912	-13361
-32693	-95390
35472	95887
-92834	49451
10333	-44815
-64581	-94211
-77821	82931
-46966	-21244
59002	-61715
-42631	63404
-486	-61275
-18757	75984
-49925	17599
-43538	57080
22649	-55344
-25870	-66899
-5782	63511
3789	-78163
22275	31483
95182	21685
256	97640
2082	61371
69974	-71410
48819	-39840
84628	4618
-30820	-16799
26528	26421
44763	98437
-92513	27113
53907	-41092
-20662	65367
-20569	-65845
13453	-10672
50410	94882
-32266	-38710
32040	7307
64210	82320
20145	31035
-43867	51888
57761	49628
-49647	67476
39505	93509
-34398	-67259
65893	-40710
97607	-78908
73389	25417
75206	71140
42527	7587
-54242	37432
-96998	-49801
-96913	-12458
-75183	-26321
27718	-6809
-64673	99768
-26517	-17065
-4272	30672
-91371	97250
-42027	79984
1958	97976
-3629	-53100
26607	-41770
27657	75082
62292	67388
-24442	-80030
-89600	64618
-59242	48139
29178	92398
-31467	-97850
-7408	-2419
-91079	-31057
50467	33494
-31491	-82331
82344	-90508
-76465	-20637
95330	-90515
-74222	60744
-12017	-36843
93895	22399
-82215	-27539
-1196	28600
-85028	93014
-45672	36039
-77777	-5875
-20718	77392
2944	-45828
3373	-10217
-73821	43710
10483	-84120
-46479	98601
35388	44103
-83155	-49789
-14851	-27972
62587	21515
-8970	60954
-41387	4881
-82312	3618
-71596	-17073
-10531	86988
-69432	86530
78557	79716
92085	-57135
-1530	3848
-72501	-27476
-22073	-15061
4719	-57963
24558	-23378
6233	65109
19514	80400
49412	-30951
-43746	44426
28629	23425
-11405	-59440
-70072	84145
-14289	66777
-26155	-27133
-86781	-67134
-4572	29141
-94265	-40537
36597	-21936
-49091	-77876
1975	26697
74681	27166
63122	-87291
95120	25126
-90782	-71310
26752	-30878
21595	-46358
25664	19160
75546	-67038
17785	-12259
79168	37280
38756	17355
-52673	-23572
-80088	-36072
-51886	14615
-90085	-21315
6601	-36639
78443	-82297
-40852	11441
-24200	96260
-36900	-68309
74541	-28335
-20161	-91632
19776	99286
63773	23303
-23390	-16950
-89807	6402
-24038	-89938
85715	-15994
-16067	-6096
-94106	-37769
25509	-91440
-68969	-55180
-972	-93622
93357	-2282
19746	88730
-2572	-49897
4715	53384
49304	-27945
67633	-62597
27550	-14294
-39133	-77247
-81119	11061
-43313	33425
37212	-80231
-74738	18094
-82342	-77586
-63380	81251
-91720	-83509
68929	-16022
-19264	-44646
-72446	22403
54016	19254
22812	-59911
-96298	-91174
52476	-11090
-37231	-11873
-10329	49838
17634	-32158
-43565	-87283
9039	97143
67996	-2115
99299	88955
-20556	-29926
31601	-50700
18278	-48260
93174	-20994
45200	-85737
-76144	51857
35767	12531
34196	-13872
83994	-37887
55933	25444
-2086	-66717
-35415	51223
-22912	91487
74372	-26441
-22316	-53312
-10495	-32449
-81101	-72310
8875	-60284
-35388	6369
-87044	-52357
-70287	-92236
-65083	-5063
-22825	-68478
-40597	63785
5119	11567
69441	-65254
41566	-8270
-6321	-61735
-96688	40815
-64684	-3036
38920	51994
76291	-7994
-57273	46066
-42320	-34320
46806	41142
-27182	-15756
-61004	45704
48411	-35725
-98777	-98223
-76317	42500
61148	6492
63944	17341
10628	-47676
51763	-56495
19987	56901
4751	-96907
-87682	48721
-62687	70635
96850	-43880
17788	-28457
-23189	-19515
87580	90842
47005	-59401
-36511	51012
70447	-57860
52310	-45377
9424	94639
63010	-17767
13802	-60523
-74734	44973
4092	83291
60116	71663
78112	77467
-23849	-99497
-82385	39077
52447	88469
96161	32317
92395	7283
79330	-42866
81307	-98632
-31604	-97140
-44134	40701
54029	66318
-83667	14220
-15291	99705
-10954	77409
73063	61613
-10433	78117
82867	88996
14509	-79133
-91070	-41501
-83412	55574
9430	24421
90216	-80707
55004	-30661
56401	-8243
-35558	-79864
-19631	30250
40508	-15237
-63856	98809
-43873	-96828
79291	-19820
-40450	97786
-34885	-68182
-49026	9102
54445	-2831
-17999	67046
-33473	74061
-63987	18178
53712	80438
89714	44176
48032	90862
-44792	-28636
55021	-98883
77095	-95849
8077	-77016
54594	612
59388	-1040
65337	-62999
-33773	-68887
31725	-24996
-20282	11604
47491	-72485
83340	99357
-22941	18424
-16262	23720
57860	-41497
-57906	-20555
-4825	19036
-99038	31016
-72281	95318
50630	-23271
-37440	70776
-86118	-80797
81929	-24197
-74612	-68297
-45280	-81264
46373	-26541
-99344	-35182
50275	-85664
92255	-83259
-94555	78913
-18557	-38486
-90122	16115
-39187	28074
94508	44955
19723	-89526
-92371	24872
78418	34252
-62002	52146
-4930	40536
62230	-55852
-14605	70373
67690	18441
3440	80581
-87277	-40485
-63839	35604
7691	28122
-16662	87368
70688	-33128
-13734	86200
87779	26369
92781	78861
-91376	39650
17532	-89412
77921	-928
34481	-59698
22843	-37706
-7282	-73776
-4871	-60350
43573	62811
-87915	67098
63549	49959
2566	-88667
-62620	-33211
-67750	27738
30373	-66255
47684	26410
72038	-91637
-61070	-29117
52196	23278
51520	-43091
64987	84634
-15178	84956
-49196	-75301
89869	59582
-85587	-466
36519	-25041
50143	-6245
-38048	-90578
-15997	72904
-34495	77080
76242	92818
77206	-92716
97474	2518
9103	-37532
90899	34309
12781	47931
-85868	99523
78859	-38707
-6279	8399
27853	50276
-92831	42374
-79437	11435
-91409	-66247
-10164	-47081
-85092	95899
34045	41391
-71264	-37663
-52181	-216
-44154	44265
22394	-92267
-92703	9589
21036	-12725
-55139	23065
33116	50248
-52175	-85529
53899	28802
12075	46781
97943	5647
28344	10575
-6999	-63774
21462	6011
68010	12519
-8026	50146
77995	74405
-58385	8370
-93173	-99265
80890	40574
-37254	13879
27755	22490
-65934	-30647
-86376	65093
-46311	-56586
-53010	-30076
-24566	3886
63104	50188
-84805	-42021
97024	82101
-15867	-50944
65571	34072
22599	10115
-5928	29348
75310	-58727
-63267	17170
52104	-13152
60944	-15984
-2981	-89014
-47080	-49348
91687	58777
-82657	-93536
-27118	63968
-28192	-27781
269	-69908
-36089	42568
-49348	75771
-9437	75292
-65056	44845
42034	-49618
-36809	-21232
-5778	93323
-91215	-74810
67910	-7923
-72844	-22231
70943	56023
71189	85444
-28883	-39300
-25202	-61472
82215	-28647
82925	-8246
37993	33883
50341	-73702
-11896	-79602
-420	-10803
77147	-3453
10982	-92058
-10948	21455
62030	73932
27654	-25050
88044	57589
-99221	1508
17376	-80023
-54504	-69291
93426	-40335
87979	-25312
-68728	-2771
17060	17678
41271	13859
-91446	35240
-84437	1871
80878	78202
-60817	32624
78313	-19457
-45346	-67023
87296	-39805
64542	-5697
-25723	-84897
-39844	95334
20367	-30197
-79471	-37335
-78289	-3812
-73309	76192
-71878	82603
5870	-62334
22040	-64056
-92378	-19916
-87164	-42635
50699	-66529
-83925	-10848
84355	-23477
40266	96217
1300	-37859
43425	-95578
54042	25244
-17899	53676
61912	37963
59063	72610
-17225	-94578
-95099	5648
-82502	-95953
-47645	-91811
89360	51035
56868	3973
-79773	29709
-62618	-33065
-39264	-61128
-51673	14027
79655	-44316
-85464	-72190
84782	23493
87482	80040
-41619	52208
73286	78956
32117	93096
-57480	-95773
12774	-87777
43686	9380
-53270	77068
-2959	38958
-19991	96327
-71363	-63654
28770	-63028
10021	74
53284	61633
-54302	-65631
-30520	-19101
-59806	-28183
-71425	39716
17824	-71648
-75337	-65524
-43462	-96459
-41778	74162
-44448	87618
-9213	-54722
37204	69482
-51264	-95666
20643	-50250
55479	-30632
39531	-76328
-22372	-41705
64745	-36334
-52294	13694
-65972	-10167
98786	-56389
-11646	-67394
27940	-19467
-13954	-34927
98089	-26181
54335	18339
-63612	10952
27136	70409
-87942	-2624
-66510	-77147
73461	-44561
14352	57040
90105	67280
-14413	-89154
32643	-49042
50721	-26192
-80042	-13236
-81800	-83840
77207	27710
-90679	75724
12145	74180
17438	42029
83670	-51836
-30025	68170
563	27161
45116	64765
80183	20568
72459	-14806
35442	17543
-36390	17178
-29472	-96843
-41006	-5065
-52198	-41485
-64621	-27508
-68096	-77461
-82060	-5312
-38851	-68104
-29527	-59595
42508	-88935
5447	93268
48814	-41807
50806	-64014
-89610	29115
76673	99796
28115	-1631
-39886	15671
33594	-62130
38893	65353
26994	50237
61776	46130
-98522	-55131
28912	-65546
87412	68672
-85098	-74418
-82757	40157
26217	-75388
-30577	51247
23826	-70819
-2050	-37150
95194	20900
14221	-51651
-6008	61914
-34831	30092
8565	-57572
-44329	41459
40455	94722
-91531	86572
-16850	-53919
-66599	-96965
-43349	721
-95484	-79345
-78116	55039
-68063	65831
-30225	25489
71126	-84902
61368	8973
27932	-7118
-91641	15415
9015	-69968
40525	-65379
-28419	-28897
-52386	91451
82709	84186
-8691	70965
38697	61435
-42635	57977
26698	-24600
16873	-54655
-31425	42475
-31347	41672
-57643	-36036
87389	80624
84626	-15002
84477	-64972
-39333	-19490
50764	-51676
6638	74795
-91056	-96305
95263	59687
-80354	-70416
22104	96990
-56791	89962
-75295	-13994
-1523	-23404
-2161	-21882
43555	32332
-88404	-80729
-83834	42012
-94657	-79992
-42025	-10735
12582	86767
18892	-48940
75421	94540
65461	-43437
84889	-43946
-1054	-18711
7042	58553
-6173	29663
-20033	-99677
-46285	-17168
-33618	-96859
87391	69468
-14669	-92793
17886	-81876
15277	-65065
-47662	-13995
33922	-78167
92157	-42626
-46100	3062
-68718	-5594
-769	-58141
-70205	-40046
-42281	6563
26912	39320
28743	28587
-61309	-44178
-61261	70576
55959	20953
-77083	93221
99733	-69698
38021	21825
-34810	59561
39553	31121
-40620	57825
-97738	-18839
-92075	-98390
-81876	23240
22154	84785
29311	-13246
-25715	-1243
-45861	-56883
56251	-36579
10862	-4288
-75144	-71335
9588	24603
34110	-60615
-80747	-70231
-83818	61011
-19346	68284
-31515	-25565
-57416	-91562
42162	41389
-85630	-73000
14787	93538
23571	57883
81296	-13858
7344	-36608
-82966	92147
-72255	-69544
-41302	42683
81683	-10526
32363	-40464
-23926	-92259
13513	58422
-58276	45886
40757	-31378
-3899	-95283
-44511	68757
-10609	24731
40252	-10954
-84622	49549
-27749	-25555
48867	-27140
-74603	57120
49386	-76594
66013	-89020
-24602	-8940
67333	-21206
78621	34790
31979	-6320
7488	-51899
6300	16639
-96040	-41436
-4608	-60382
-89079	-22875
34605	82759
16756	52721
-45049	41331
-48015	32855
-44715	53135
-30366	-59150
-77014	-35801
5073	99038
-85275	83670
-29421	-3277
-45023	30368
-38529	-51555
-34884	17712
47463	-73119
-48060	86217
-48709	31639
3030	-11415
-19501	-54602
52983	73262
-80721	31232
-26286	41177
-86670	-82113
-48890	-36816
-19632	96100
98152	-99868
-57183	17469
-42781	-78842
86198	-23873
-97449	-30654
-93469	-69163
-40230	-79988
-86525	19888
82954	88924
-90051	72096
63179	90312
47186	-18561
-14428	37624
40051	87551
-26425	-32812
66244	-40944
-48666	-57270
88357	97088
-87116	-90104
-75758	96168
-81630	86549
39030	29101
59688	-19818
38620	-49561
-94393	3098
70597	-18587
-32400	-64404
42116	93754
13590	72724
-66998	-60612
-3421	37888
-15976	-85957
-37974	14114
61424	-99529
78648	-32438
73371	-41285
-74747	-5939
-37034	-8864
60491	-60594
83322	-14129
68073	-18159
66940	-65987
-89766	12947
79963	-46108
41962	22319
-29393	-17911
-77157	52433
46325	-83339
-86357	29275
1657	75183
-25588	-84520
-34796	4004
7331	-60317
-78652	-66685
14062	-41863
77721	79080
53069	-89932
65315	50935
-98498	-84271
30699	-75517
31414	-85962
82798	15479
-60169	-33770
54144	-14409
-87706	37305
94043	91680
27275	58695
44604	-90609
68015	-92050
-34446	76020
47805	15548
19730	-79429
-23303	-42153
78478	64593
80610	22165
-54033	98367
-75206	4377
-27671	-97909
47219	-70674
-66261	52939
-17614	45702
16126	90923
63928	-66342
-54139	-53660
62495	17557
-1197	-43823
2445	-43626
-48268	-24857
79299	-16404
5816	23476
64145	87943
95722	90765
-81223	84667
29413	-97148
-54357	-23218
77866	88356
67319	14893
-4742	7186
82498	-98533
72925	-51156
49778	90688
90335	-35989
-9453	20136
-75740	-44264
-49427	36288
99738	78083
50465	96674
-11572	88103
-47491	-39511
88227	48327
-38281	57152
74164	96323
-48788	-83286
-90764	-44064
-57841	-32854
-33114	-30363
26042	-7178
6599	-83308
-70399	-32489
96935	-51133
-12086	-84534
515	-99089
-91728	84743
81574	-8617
-12100	-20090
-52133	-91906
57225	-70695
-10578	20790
-90558	-3724
-51913	-44148
-54488	-73753
41516	-31602
95047	-76324
-17267	30049
47069	-60488
-8053	60595
-15031	9114
80247	20263
2857	42909
-73364	-23298
3146	-3108
3303	-5347
-72752	25441
29014	34682
-42440	-35986
98621	10224
-78520	15142
49830	91608
72528	45947
-12148	73968
-7559	67856
34375	77188
-38498	48169
-54954	-68613
20199	83917
-10733	26837
-69826	-60795
1918	-74397
24152	-99352
5544	-13403
-43785	42159
-28869	54437
28473	-32170
-78312	-603
-57486	59162
-14476	73613
78285	13224
8770	-80371
-62572	-15946
-18308	83298
51597	-57122
-67444	82443
-76181	-61060
-65210	-75090
5312	-50867
-46257	-22995
36155	99127
-65602	34278
18945	30185
93731	-16747
-23455	10327
-57578	-68778
80714	-26764
40890	-1749
-23977	-43695
-76394	-19526
70516	52689
-44621	11842
-72965	25723
-11915	-81961
-5516	-8277
-99787	89565
-67036	-50704
3159	-1775
-77099	-54482
-20147	-80084
-17362	-16602
91637	86073
-98586	14306
65883	93951
-5258	-54596
99626	-50031
-83498	-24335
67485	10418
-61474	-30139
66071	-42260
64289	76965
18491	-18116
30440	94056
15272	59675
21092	13345
-8477	-82861
-9452	58737
-91993	-42758
32101	-89304
-43064	-14744
44020	27716
73855	-26262
8410	83329
75828	-40648
46865	-55924
-49931	-53471
-58382	62899
30499	-95431
92055	-25423
95825	-24277
-51940	11533
76402	6416
16752	-51214
74299	42297
-30518	44422
76012	34446
25279	43757
75493	-81794
-16985	-46943
98101	-91783
72790	99265
-14066	36177
-65128	67117
71120	-16952
66309	-58675
-4221	2836
93710	21776
36481	88657
-23999	-80105
8603	86571
33774	99369
-66755	-91003
71718	-32058
-692	-46430
36973	52850
66109	83445
-77633	-97962
64812	-10303
11725	29472
-98502	58599
25063	-76091
74429	-48549
39542	-7442
60094	-23840
80182	80951
75854	70139
64225	34759
24275	666
-1879	-46079
-79708	-75808
27730	-92030
27252	63083
66594	-49908
95677	86819
26742	-44024
-75792	-90931
-55236	-16112
-81460	-80245
-93115	91145
82442	63273
-71195	35146
-41192	-82149
-91698	-99372
-39457	8641
12143	-38795
-55731	34450
61707	-49096
32669	-70680
-81108	35788
-32486	80136
98911	67949
-53263	-52316
86340	-58496
3669	92144
33387	-27502
-86199	-11746
-60232	39884
79932	-52116
-20437	-50960
-38933	-29191
-98911	20405
-40626	-4878
-53475	-66413
-77726	-84859
-5742	85337
-65354	80964
-15201	-42495
26340	57456
-85939	-98738
64119	72307
-82113	49279
-14195	44274
-4087	-2892
59305	-86980
-66583	73264
-73604	53837
-29128	89570
-42235	-6720
-69134	-36346
2017	-32301
75231	-56364
-39394	-68221
-87770	12440
-45641	42443
77713	55602
39385	-6998
91065	-4375
-56278	81448
-48988	-37819
92296	93701
-67211	31600
78907	-44783
94687	29099
66579	12503
-69937	16764
-19473	-55896
-28695	22619
-96405	-79579
-76046	-42352
76100	39688
81391	9225
94623	-25174
-54622	-98483
-24559	28636
-71214	-67022
-82184	-23857
34884	-95308
-82620	-7529
10114	67101
-15937	-81447
78073	60141
-32624	-25872
-9772	-41791
48890	-50827
15080	-42332
-66848	41112
-87058	-1629
-72135	43382
-77230	58816
93631	-8646
90789	39476
47120	-67050
64454	-39532
-28801	13694
-55388	-36883
-1886	-4666
5632	-20821
-12617	26040
98186	10635
94628	94488
79023	38458
-52911	-97457
-78741	-22185
-5360	95713
51541	-63562
-14372	-37853
25395	-5187
-40292	-76307
50970	62888
72749	-77159
13748	47868
-353	58189
-48640	-30430
-35289	35851
-32569	39911
77949	-63835
57947	-26399
-38318	-35208
-15174	19978
-64336	8767
82877	77350
-26151	-64908
79323	-52796
-7230	-81829
-83532	-30507
-29804	-60487
-25342	-75077
22402	-90522
44789	32787
77123	29396
-15110	-83144
503	-65869
61473	19986
50229	-28138
59225	-95029
64798	-72644
-62977	68544
76113	-90860
-87892	-87179
-90170	28690
28187	-34966
-79900	-16839
45697	77691
83087	-57135
-32833	19085
-39167	44166
85539	-19878
29375	-37205
-58598	28508
20229	39270
22473	91143
18424	-15399
59634	60794
-63523	-61203
-21572	91098
-85261	-69888
-28626	10267
49725	42840
-9036	-90168
-99668	17517
-86410	-34398
-65173	43168
-58344	-40797
23934	31093
64307	35493
-49077	-45282
71695	52993
21703	69220
29066	-1130
20442	-86443
38087	-47314
63750	62951
61120	-50939
-15253	-25185
-22423	87662
-74235	87547
-8740	-16747
-63307	97244
57229	37363
-28123	-88837
40110	-18866
-10965	-13111
-22798	71964
-22504	7587
84499	30795
-72977	-44564
14932	-83319
14793	-43509
-82756	-16605
3722	44550
-10307	-75721
-78461	27380
-54815	48342
57906	-88284
90412	-63440
74014	10379
-64783	-12275
-72652	-58001
9272	-82076
-78744	-85772
-79983	-93448
-26276	-41791
-86380	-72655
-70418	-11303
20548	96678
-52027	15783
27620	-78939
-74436	36437
94610	84461
-33893	78107
-39114	68688
-25939	-90521
74903	-11954
92721	-35849
30051	-10306
-99290	3149
-98738	-46360
-94838	12488
-83359	26755
21439	30003
-51816	83965
-94841	-21066
10565	-30624
-72702	-64049
56022	33275
-7674	-17102
-4786	-48009
-67101	-23261
-23935	44960
-19430	93778
61130	-4582
31829	-26544
38796	86138
58280	-9022
-70130	-8267
-13181	44532
17353	-67848
3	19188
-61192	-68783
-74283	66017
90362	40720
51186	71959
-17995	42560
70058	18512
52100	-15246
2361	-43530
52746	-35194
90954	74251
30322	-51636
-20579	-56309
-77788	-75295
-3090	89455
-18357	-44650
99635	-14484
-33315	43909
-97812	80951
29150	58606
31939	-24132
-95592	-4859
-61375	15350
-85566	-39437
27006	47061
-9545	34363
26592	14355
56993	-24971
-16199	91462
63255	-82577
-81575	-95005
-60530	91720
-8214	-11414
-26455	44778
-1465	-91616
-46321	-30622
-65107	24725
-85512	-52357
15518	89890
-26322	90104
24085	34749
-38187	-13067
61412	42844
-86738	-38153
34595	95825
37176	-59899
38866	87870
-77294	-15814
-4099	-18712
-98618	-32447
44329	-95901
75342	-17796
34889	-80923
93430	65125
77341	81462
-93041	83565
-26892	-77209
56312	-55741
