10000
7180	-7704
-3415	9764
4202	2652
3529	4574
8	7930
-4076	-5370
-651	5783
-2539	-4364
-9180	-8130
1960	6292
7401	3599
-7034	4901
-7716	7687
-9091	-3784
-1291	7415
3247	716
5946	5297
-1032	-4892
-3865	-3697
-8151	-1248
3351	3862
4283	-7183
5858	2364
-2713	5451
2028	-5129
-1750	-9869
-2656	7116
-8908	3455
169	4175
-4343	-9523
9049	3611
8084	1847
-6370	-4816
-6012	-4861
-7679	-3208
-6548	6082
3317	-7199
9773	7916
1851	2544
-4161	-2360
-9838	4796
-6598	-5790
3998	186
-9119	331
2545	4006
5629	-1500
-8248	-8354
-4522	5024
-3291	-714
-4561	90
-6289	-4562
2125	2274
-4745	277
-7753	-2100
8222	-2556
5537	812
-8362	-6622
-4779	-3206
7138	-8953
9601	4554
36	9854
-6451	4465
2723	6469
6534	4125
1360	5131
-1775	-122
-9012	-1802
-9053	6357
-4871	-5488
-2296	4675
-1148	-9034
1990	-8311
511	-2110
984	3735
4890	8940
-4607	-9217
-4870	-6018
-8746	187
-3782	-2609
2748	629
9292	9896
-3602	-363
-5577	-1378
-8120	9225
-9377	4472
-1644	-8095
-7704	3102
3415	9712
-8420	-6475
-4459	-5296
8216	7559
4172	-2055
5372	-6394
-1493	9109
6908	4422
-2658	-8949
3661	6830
-5877	6129
6861	2544
-5941	-4829
9834	907
-5838	-7468
5284	-6864
-9647	-8378
2412	1021
-4825	8254
8461	-6351
713	-4244
9889	-3983
8744	-7191
3501	603
-8360	-5769
-3179	5143
-7068	-2209
-300	6005
7932	1081
1765	8084
-5820	-419
4724	-8506
-9940	3615
7448	9218
-4534	-9419
-2321	2991
-9841	8112
-9324	3748
5444	-4984
-8858	-7704
3984	8611
-6087	9055
-6112	4288
2469	-2154
-9426	-2797
4500	2960
-2046	-5722
-4258	5630
-4106	-6764
2563	9350
9287	-1578
3601	-2027
-5458	7505
107	2827
-4987	-4091
1161	7438
9561	318
7853	8463
9124	2135
5666	9060
5706	1373
4163	2168
3105	352
-4134	-582
-751	-4575
1862	7057
-381	8931
-48	-4876
5320	-4263
-9318	1524
-8609	1298
-3721	1578
6648	7335
-5026	-8082
4565	-1789
8846	-2140
9065	-5604
329	-1118
7227	1753
5826	-1667
-7457	2480
-6850	-9021
2887	3913
-6438	-4945
5297	817
9849	-2347
-5767	5763
-4769	2966
3015	-1348
-2247	8466
8923	-7917
-8990	930
-1370	-9386
-924	5136
-351	-9369
-979	1218
3201	2473
-2488	8071
5330	910
983	2807
3793	8340
-3109	-8654
5100	-8962
-5315	1519
-9950	-6334
8182	-2259
2225	-2789
1122	-3220
7208	5678
3050	-7212
8363	6267
-6740	8037
7110	7894
-8601	4413
-7196	-1178
5650	518
5558	-4926
6415	8941
6690	2188
5175	-1150
-4926	-6446
8377	13
3823	7695
8118	-4632
8959	-945
4109	6971
6333	-4866
-258	128
-4256	-6639
1500	-5296
-6313	9138
-2402	-5118
-1373	-2348
-5693	7511
2510	-3249
2369	2334
-7311	8727
-6091	-9528
2848	665
1912	4135
-436	-2926
-1933	2632
-1366	9765
-6589	-4869
4927	1847
8024	-7268
868	-2076
5576	7212
-3596	6559
-961	9756
-3802	-2010
-9701	765
5631	-540
2403	-4959
-6870	-8271
-6217	-6797
2221	961
6802	-3613
-9150	4549
7408	5472
-152	5376
-9746	8828
8565	7870
6423	2403
9184	-6252
8953	-6404
9918	-3644
317	-232
3529	-1891
-2739	-3489
1070	-1096
8872	-2202
-2602	5010
6174	-9984
-4257	5470
4946	-9649
1635	7387
-3942	-2837
8369	4231
9502	3680
-9338	-1684
-4334	-5029
-6022	8572
-3876	5685
-2365	4689
6765	-6403
3058	7714
-8351	-7889
7331	5164
-6015	-1998
-5062	-3041
9407	9220
5000	8598
9625	6978
-4421	8378
-1562	6919
-64	8802
-8280	-6352
5284	-610
6714	-3267
-42	4689
8489	-1622
1230	4962
-2843	-2660
-9604	-3606
3273	978
340	-9954
7662	-5387
9082	-9138
-7464	-5748
5852	-2247
3677	-4700
408	9429
-9574	9828
-7509	-141
-8703	4916
6831	3811
-3688	7599
8200	-8288
1876	-2456
5409	-6852
-1018	-9546
1519	2066
-4293	-6383
-4274	2809
5180	6539
-4790	7657
-8235	3970
-3359	-8155
167	-6428
2944	4804
-3334	7333
2778	6906
8177	7207
-2367	-6212
4137	-4649
1588	-8551
9454	9370
-3943	-6694
-8947	-163
3964	1106
-3866	-1224
-6922	-9435
2569	8259
-6748	7646
8193	6916
-6821	-8340
5820	-3884
7947	-910
-3633	-3195
6388	6160
-6636	-3893
-4343	-5990
6559	-2402
9363	-4609
3152	-9129
9782	7572
9160	-3567
-898	5338
-2760	-8192
-5724	-274
-2599	-5077
-9710	3254
5455	-7675
-3128	3909
5901	6075
-2594	1542
-8966	7098
477	5880
-6557	2867
2386	-3387
-1343	-6039
7112	-2729
-5344	7921
1738	7885
9554	-3446
4501	-6615
-2053	-7397
6438	-3567
-3048	8577
-157	2155
3183	8226
-9485	-266
8075	1820
9497	-3693
7298	-5089
-3212	-2842
9660	-7116
7787	6956
-4223	-5269
2947	7811
3689	-5859
-2200	-9177
-2108	-3682
9136	6092
-1955	5204
-1952	1409
6558	6806
5859	-849
2849	1388
-2352	424
-3820	-1935
1022	-9416
8308	-3300
3997	-5280
7200	7365
6846	7100
-8028	-93
4747	8510
-7744	3329
6094	6809
4237	-3896
-6646	-1850
-3753	-4178
-4752	-9454
-9443	-5547
2777	2563
-9355	-7513
3131	-6538
-9447	2390
8925	5268
-210	532
1869	-4647
4715	5967
-7038	4894
-6956	8564
-466	-3100
8152	1455
4896	406
-2538	-7852
-3162	3662
357	3066
5875	-3685
-8175	-9939
3916	1383
9049	3760
-9790	5092
-2041	-6929
6032	-646
-8410	-425
-4413	-918
4261	-232
7589	1571
4592	-7529
-5641	8087
5072	-3991
-6043	788
-1361	-9090
-1896	-8462
3546	4800
-4197	4307
-2478	126
9711	5087
-4929	-2015
1838	7052
-7077	8217
9252	-6928
863	5361
5555	-6932
-465	1061
5065	-1212
6199	-2145
-3238	-2371
-717	2674
-4689	-9341
-833	-9699
-9992	-6410
8687	-753
1232	2936
6956	-7466
-4461	-4877
-9667	-7961
-5780	4185
104	-2014
4260	-6689
-7915	-6544
5137	-3588
1927	-5693
45	-7604
7327	-6064
2359	7231
2337	-3781
-8003	-9905
9132	-4203
8573	-5100
-1222	-9142
-6988	-7427
-7048	9110
1198	646
4835	5132
-4837	6965
-2385	-1369
793	2556
1726	-4369
-9448	8954
2878	-1175
447	158
3991	-5455
884	-4492
-2219	9601
5831	-4132
-1222	232
5911	3956
7545	9385
-7161	8288
-7673	6454
-7206	-2623
8477	-3425
7579	6227
-1090	8271
-3385	2723
8144	-9639
-949	-6376
-3751	-4092
3987	2987
-2813	-4037
-3989	9466
9088	-6275
2154	6050
-655	-8716
3163	5461
8459	-2238
5408	6918
-6139	-4873
-4423	5860
7555	8904
-2007	-1588
2023	-8960
-9974	-8216
9365	2184
-911	3201
7555	99
1393	-9427
1500	1115
-5451	1994
-2191	-9305
97	8020
4913	7128
-4713	2272
-2521	6764
-7392	4707
-500	-7331
-5396	5958
8701	6426
6300	-8911
839	3967
8882	2701
-7732	3491
-6033	-8972
-7160	-1437
2704	8621
-8706	9035
-7999	7447
9165	2549
-4675	3337
2411	-837
-982	-1885
-9388	-145
-2274	3851
-3884	-3272
-4766	-4796
-4156	726
4759	-3652
3120	-3897
-9443	4603
4931	2053
5637	-1860
4714	-5966
-8500	-5690
-2597	8876
-8609	-8842
-5876	-9957
2946	-6691
9717	-9993
9097	4015
9701	-9160
8601	9149
7841	-8447
-6967	-4626
-4199	-2150
1165	-1784
376	7553
9677	4854
-1962	-4845
-9397	6522
-4350	2393
-45	-8848
9627	374
-5684	-7392
-9329	-2077
3381	7054
1144	-5188
9798	-6389
7808	-8639
-4519	-9284
-4952	-90
2795	-4276
2018	-5231
4321	-2738
6541	-6747
1187	5990
8391	8409
5921	9492
640	-7523
-2050	-1379
-9300	-7996
-415	-3621
8463	-3814
-5518	1476
-8660	8416
-9729	1021
-2170	-1064
1345	-3664
-8459	4523
-9376	-2649
-3975	2964
-9573	5457
-2290	7596
7989	3129
-5377	3456
9526	6428
4664	1498
-7961	-69
-2628	-4150
-2245	-979
-1419	9296
-3148	4411
2608	482
-5464	6608
-4009	7105
53	-448
2810	5457
5871	-6826
-8654	-5077
7792	-7179
1452	-6650
6658	-7403
589	5500
3534	8028
6132	2982
-1143	4518
3559	9576
2861	3849
-1806	6403
-514	-8484
-5749	-754
-4169	5390
-4847	-6968
1927	-9501
7176	2043
5288	2153
9402	-5316
-4767	-8542
7681	-4382
6368	5245
-4927	-1367
-5945	-9533
-7189	-7567
-1448	3245
7303	-4274
-1831	-2106
-9597	2032
4369	2389
2847	-2182
-8084	2810
-5222	5613
3728	5511
9057	6272
-1122	9012
6971	-9555
-8367	-6548
-9175	-4853
-6332	-4623
-6242	1722
6906	-6786
8848	1657
8141	6939
-9206	-8359
-4870	9492
-720	2628
8843	6169
1756	-3434
2490	-8440
3364	196
1874	-3472
-9761	-3029
438	-815
192	-3980
6195	-7476
6760	-2997
-6735	5448
-1332	5755
-3879	-8447
-2265	-7767
3523	843
1257	-798
-87	9966
-5930	6002
-7016	-942
547	4590
-7911	-6739
5563	-5566
6754	-6898
7605	-5691
4081	-1131
-3837	-3953
9752	-9199
-6424	1898
3652	7320
-1030	-2004
-6400	-349
-5987	-3623
-3401	-6808
3534	83
-4164	-4759
7531	6594
-4459	-9896
-6457	8944
-5397	4566
-1190	-5593
4227	2197
-2602	9009
-3968	1601
8529	-4120
-4145	-8505
8782	-2785
-517	-5742
9210	964
-8764	-877
7615	5207
565	1951
8242	1570
-4840	2101
3721	9379
1351	-2539
6210	6749
-9291	-1067
-7285	-6492
1194	1169
-5488	4372
5616	6952
-8432	7624
5482	3948
8882	8842
5229	7130
2049	5879
-1932	-1092
9435	7707
-4073	-7232
9855	418
-8254	6861
-4948	7745
8003	-7467
-8902	7872
-6677	-9494
610	9959
-4247	-4528
-1227	-507
7840	-2441
-7665	358
-5040	-540
-3736	-3285
3186	-3370
6722	-663
-1862	-4599
-8275	-2685
-2711	-282
6401	80
7949	-1623
-4146	9496
7213	582
-6724	-6901
7875	-6099
7112	-199
-5130	-6812
-6342	2922
-9998	1103
-681	4072
-4591	4727
-5099	-2140
4017	6315
-2902	-9210
-1112	-2970
5193	-2623
-2408	7788
-8644	6106
3696	-8293
6126	-1227
-4290	7089
-2684	-4876
8387	232
74	3578
-9912	-518
-1946	-5561
2597	-9920
4557	3273
7390	8117
-1056	-3319
4476	-2196
-451	5757
7434	-4058
-2634	-1759
5690	-6395
5245	9162
1911	4599
-5588	-1088
-4201	5986
-1362	7897
8395	6053
-9012	9735
9915	9840
7861	-8811
6020	6017
-6741	1374
-3007	2398
-8209	-6977
-3587	948
4419	-2417
-486	-2359
-3995	-5577
-1227	7357
-9413	-1680
4296	5248
-9825	6053
-7634	7230
-1661	-1157
9946	3875
-3697	-3341
-9992	-6476
-6877	5503
-8728	-3834
-5126	-940
-4230	932
1690	1971
-7293	559
8537	2569
-5993	510
-476	1671
-1682	3768
-6997	6419
7177	5241
370	-4726
268	5346
2839	1623
8706	-4274
1760	-4495
975	-7294
6943	-3029
7452	-600
938	9800
-1721	-7724
-5149	-8782
-3287	-8312
-8032	-2049
-5055	8432
-5702	-8816
-2515	-7063
2841	6453
-9586	-2390
-5958	568
-2506	-3219
-62	444
-6667	-8816
-9594	-7317
-1601	-1331
3826	-8637
5405	1867
-3003	2265
8319	4192
2711	-6927
-1179	2245
8760	-1852
-2770	5816
9089	6303
3788	-8015
1459	5334
5076	6059
5002	-2141
4021	-9046
-2626	8028
-4705	8748
-2819	4580
7182	-4490
511	8542
-7227	4070
-7115	3324
-8899	6917
8418	-8256
-8271	-8323
9621	4253
8789	7197
452	6650
-5357	-4978
9159	7043
3298	1428
2722	8567
1193	-830
-5714	4492
8280	2842
-9806	-1356
7915	1961
-8127	-7791
8485	3564
-7596	-6182
6398	-3399
-5913	-304
-7225	-4648
2454	-7004
-8354	6932
5736	-1304
8645	1874
7247	-1361
-4873	-1699
2465	1563
-5952	8714
1052	983
-8386	-9668
5905	3633
-3301	-4457
-5284	-1927
226	-486
-3943	-7228
5909	-940
-4641	8896
-3050	360
-5926	1344
-8294	6071
6506	6049
-8367	5869
-7874	1932
9535	-4502
5752	9905
7296	-3929
-2573	9916
5981	-3784
9871	9391
6274	9531
2196	-9109
-4460	-3880
8067	8159
-9788	9951
-9681	-7479
6652	-2486
3094	1749
-3532	5042
-9663	-4292
-4269	8390
-4728	7008
-4748	736
-6633	-8464
7014	-5336
-7759	-6465
-8091	2977
893	9143
-5597	9117
-9140	7259
3871	4736
-6750	-3019
3475	-2712
-5350	2403
9358	1433
-2765	1086
9606	-5214
-7930	-312
-5066	2165
6341	-3093
-4470	-8
-9627	-6848
-8908	-2331
3617	810
4381	-385
2886	-3400
-6465	3644
9054	-9165
9894	7573
2817	1912
-2946	9510
-3152	-487
1307	-1101
9132	-9099
7503	2211
5484	-1855
9406	-7068
4412	714
-7817	-2512
-7029	-7558
3415	-3373
-7324	5146
-9367	-481
-2579	2899
2292	-3061
838	6135
8214	-4009
-1706	-229
-249	5270
-1042	-9709
8933	6260
2088	4576
1792	-1690
8098	4063
-6647	189
1256	-8260
-2058	-854
-4089	9424
3108	9858
-2870	4491
-3969	-6050
-3090	-5203
5980	-6147
-6008	1854
5329	-8458
8756	5477
-9185	7236
-6905	4673
6301	-4232
9120	9767
6880	-3223
7880	1887
4130	8274
-7705	6008
-9972	9676
-3310	-942
-1425	-3694
394	-2941
206	-9064
7783	8773
-4500	-9270
2958	-4341
-3345	8271
-6373	-3590
-4087	-8581
5743	3214
2211	7303
264	7449
8517	-5642
8859	-5068
4639	-903
-1779	9090
4937	-9705
-3661	-6903
-7794	2349
-3677	-7065
-2844	-2388
-3760	6579
-6437	9664
-5904	-6531
5964	-5601
-2463	-1819
2578	-6124
5000	-2109
-4651	-4002
5291	-437
-2871	989
-4759	-1525
-5368	-774
-376	-3599
-4074	5643
3907	3606
-113	733
-681	-5974
9572	-955
3562	-9390
5783	5857
-2960	4610
-3777	7008
-2484	5823
-1488	-4709
6568	1294
-3621	5723
6792	7659
9339	5119
5030	5289
-9138	-5760
8262	-1416
2504	7752
-8997	5756
7170	-8008
-3043	-5198
-2415	167
-8529	-8530
-9073	-8405
-2423	1211
186	-7522
-5565	-4631
-2025	4085
-8508	1804
-4015	1348
-5984	8700
-3907	6529
-6959	5145
-5861	-1946
-4152	5176
-2968	8543
-4862	-169
-7133	-2438
-2217	-2578
4383	-2055
-6239	-7372
5960	5953
-8959	-6504
9994	75
463	-3686
9925	-1479
4596	9428
864	8944
9983	646
3583	-9476
3206	557
5322	2315
-1942	-5472
6772	9777
-7862	6391
3678	6546
783	4099
2024	-4
5405	-2811
-8415	-9715
-3409	-9558
4071	-782
-8297	-6742
2779	-7799
5625	-7153
3713	-8802
9887	-7119
4165	7783
-3449	3067
5432	-2541
-296	-8812
3847	-8886
6619	799
9974	-3651
5330	1522
6089	-7259
-7464	-1021
6171	-7981
9966	4214
9211	-800
5788	-1991
-6862	3053
-5315	-6712
7951	-507
9291	8482
4933	-1676
3112	-492
-9187	4958
5585	4315
-5461	1774
3413	9604
-6769	5414
530	-605
-9383	-6939
7457	1401
9077	-2583
7315	6225
-8769	9949
2206	2288
-9509	3072
9341	384
-7564	2778
1255	4242
1220	8000
4351	-1492
8835	-4520
7176	-8050
6049	-6172
7482	-9100
-9976	2218
5933	4420
-9084	-6664
894	-7033
7954	2883
6948	1147
9100	6217
800	1445
-2569	-7339
-1903	-4649
606	-352
2697	6742
2725	-6727
-7031	4834
-1868	5622
-5108	-2321
1512	4087
9461	-1213
-6431	-4509
-8429	7266
5162	3551
-8437	-3934
5808	-9031
-5550	1679
-7057	5195
150	6408
-869	-1399
5301	-3560
-5979	9284
7597	-2711
2187	-1373
4615	-7476
7558	-9116
799	9508
-8875	1109
2225	9915
-7796	6009
3131	4794
-3063	-9494
86	5321
-151	-1105
5641	-3351
4027	2279
9240	-5436
1903	-1942
-7332	3694
-2563	4615
-6182	-4707
8791	9240
4283	-9787
-3397	1632
2799	3928
9888	-1368
-3564	7821
2317	3349
9473	8960
6887	7376
2397	-7918
-9318	9312
1866	-7672
2940	-4586
5122	-9274
4928	128
3800	5851
8956	-1521
-5592	7615
8420	-5305
-3307	4895
5163	7125
1982	2087
5910	-6388
7539	7910
-2252	-8995
-9359	-5483
-5280	-559
-1550	7926
8295	-5810
-9660	7200
4509	743
-2640	1713
-7952	-3148
1160	3236
9555	9646
2253	9390
-3563	-8647
-6028	7510
-8698	6275
2232	-4852
8683	4531
5488	345
-2816	2742
691	-2075
9529	2933
3060	-5011
7494	5958
360	9566
-1539	6308
-7385	3652
4152	-200
-8797	1103
-449	-820
1146	-6836
-5163	7739
210	-685
9604	-6500
-5560	-763
7074	-3794
-8836	-1504
-793	-7589
9565	9437
3752	-5039
8369	-6183
-9236	3752
-7516	-9242
-6737	-3435
3640	-690
-6671	-1432
7175	-6695
-9557	5315
123	-1993
3852	-7635
-172	8226
5641	6072
-7006	-4705
-4263	8939
8728	9869
8264	808
-2845	-4441
-2448	6294
-4190	-1310
5076	2535
-6937	9012
8847	-4065
8049	-4336
3561	5230
612	5172
9499	-1125
-9804	6344
8344	5469
9501	4446
8404	-9807
-2060	-3021
-9955	-1256
-659	-3590
-7861	-8225
-9285	-1275
4960	4440
-4829	-1972
3329	-7611
-12	7486
-7863	-1132
4062	2736
2319	-7135
-8574	-5465
6176	6378
4827	-9233
-1805	233
4610	-8297
9159	8163
9329	-4275
-6536	2227
-9469	5000
-8643	8672
-9417	8748
-7755	-3819
9663	-1722
2840	7750
3419	4235
-2443	4723
-3084	-6247
-8249	-4491
-7804	-5257
-347	-571
5971	-635
381	5861
1610	1443
2533	-5671
6129	-8506
2441	-1525
6495	-4780
196	-2603
-8910	-9733
8417	-6676
6942	1400
3716	3807
-2858	8846
-458	4602
2225	7244
2474	-6599
5428	-9250
-6968	-4189
7982	-4098
7486	6278
-8017	-2236
1360	-3877
4999	8503
9598	5642
6788	-8919
-3653	-6515
-9123	-8589
-4018	8254
-1747	3303
9522	8478
-4077	4541
-1299	221
-215	6258
4979	2944
9656	8659
8531	-538
-8497	5424
4179	-8729
-4636	-4240
1295	471
5635	-4907
9538	3608
8158	-9602
6339	-9267
1770	-5074
7325	2284
-2325	6319
4621	4656
8012	-2671
317	7304
5677	-4904
8242	9281
-6272	-4407
6130	5873
854	-918
-2077	-7833
9371	6585
7418	8526
6611	9246
7042	-1086
-8407	3027
6279	4137
-6249	-4907
6724	6518
4669	-599
-6427	9592
-4039	7945
3965	1512
5175	-7609
7486	4755
2374	-3291
-7746	-2017
714	877
-7634	4152
-204	-4445
3937	-3496
-7727	8706
8713	3654
2742	1014
-9352	-9225
6258	-8257
6891	-9747
2136	-8043
174	1431
-7145	5149
-1970	9467
-9766	2492
5585	5503
-8422	-4396
19	8238
-404	-7231
8811	-7124
9543	23
8097	-8176
9476	3647
-2618	-9325
2212	336
-5026	-6046
-2219	-5029
8115	2226
-1778	-1259
-8925	4738
9583	1772
-7972	6016
-7485	-285
-7597	-522
8124	187
7596	5494
-2199	-2545
8841	7034
2917	4149
4586	6176
9709	-275
-8682	-8605
-532	-4503
7775	-5792
2479	-4205
8357	-9396
5758	1005
2180	-2805
8682	3559
8762	-3355
-3338	5625
5021	9106
-2288	-6204
4810	9373
3900	312
-8549	-4885
-5457	-8439
2252	4585
7438	7093
-4372	-1321
8674	4144
-6589	-291
7606	1740
9169	1204
-562	-1988
-5757	-2213
-7115	-1782
5177	9688
296	-5539
2151	1565
6622	-8489
4908	-5068
4524	-2920
4989	-3177
8288	-8159
4689	-8320
-6800	-4556
-3691	6996
1016	1384
332	6266
4522	-5526
-7011	3913
1848	7097
-6442	-7755
9892	-6555
-3193	-4919
2526	-2128
5276	9605
427	-4638
9783	5149
3015	3897
-5242	4766
93	-9541
-4545	-1744
-7316	1240
-6675	599
4242	-9046
-4711	-7021
1829	1608
-3243	-496
9903	-6366
3839	-3235
2816	1911
-3781	5339
-455	-702
620	1084
-2679	-8715
-5468	6778
-1091	-4221
-9601	150
3064	-2109
-1856	9744
-921	1146
-905	-4480
9547	-4814
5763	-2097
5171	132
5318	5810
7807	-1483
5466	25
190	-1955
3006	7987
1060	7176
4316	7799
6405	-929
4297	3530
-8594	778
9859	-3930
904	9440
4503	7148
-2011	-1211
8292	-3315
8457	-5139
697	-8989
-9267	1421
-950	-166
-991	-6647
-8254	-9262
-7367	394
-2646	-6065
9526	-165
-4161	8390
9436	-4811
9568	4787
1576	-7124
-8603	7012
8850	3061
5499	8363
-5642	7733
-8388	-2256
-9879	5664
-9797	-6306
3790	-9367
-374	276
-4410	8726
-4363	7694
-2866	4904
-4375	-371
-9542	8282
-6788	-3263
4594	3049
7086	-1108
5104	-3942
-2852	8724
-4162	3241
-152	-5606
-2819	-1618
3024	5779
2035	-5377
2090	-7196
1314	3332
-4917	5566
1027	6153
-4572	-8724
8478	553
-1279	667
-6155	3190
8898	-2397
-2890	8389
-2628	4966
7280	-6526
446	-9935
9560	9519
6826	-9685
-8855	6772
-9017	-3519
-9125	-6418
2819	-1117
9170	-3322
128	-1239
2573	5054
5366	9651
-6496	5318
-9696	-5142
8527	2787
2182	4590
-6230	-2507
5869	-5018
5076	-240
-93	-7967
9561	3862
-6222	942
-3123	-4997
9187	-7801
8948	-9480
-8336	3224
-6470	8303
8338	9075
-5795	9302
5298	2970
-6285	-201
4840	5968
-5627	-5700
-1429	-2654
4154	9938
-2115	-841
-3344	493
87	-2937
-7956	8433
-7395	5289
9739	-6829
6688	-9390
-6337	36
-20	9924
-7204	5731
3355	-503
7685	-1606
3422	2094
-2361	6313
-3087	8046
1662	-1392
-1218	7073
-6100	-7802
-5297	-8779
-8771	-9479
3734	7253
9419	9679
1879	-6795
-5569	8861
-5031	-4456
-5417	-3147
7455	-944
9542	6644
-2937	9270
-9569	5346
-3485	-60
-4747	-4691
9879	-4462
-6698	4754
6530	-4183
6773	7829
9119	-736
6299	-7117
-7339	3066
4730	-3848
6589	9387
-9669	-4436
3385	-6629
-2171	4802
537	9696
6629	3148
-5438	5598
6818	9270
-258	-5579
-132	844
1481	5646
6970	2059
-5949	2322
-8108	7087
8227	2849
-365	5718
8611	6084
-9130	2068
3349	-6118
5639	9844
-1843	-5097
-7366	8669
4909	9618
8652	-6333
4031	1409
2779	-182
8624	7051
-7733	8219
9732	8124
7774	-9340
4748	1486
-8691	6763
-8076	-264
7460	-6279
9174	9287
-4021	1015
-7657	-5994
1156	-6393
1498	7302
-7495	-3994
8466	-225
-5532	-2729
-4512	-164
-1732	5364
-9708	-1639
-6120	-8352
-3964	-673
2025	4687
8307	185
318	-7624
1970	1521
-993	-3919
3545	-7103
-222	-113
-9272	929
1189	-4440
1952	-1101
4191	-6295
-2843	6903
-2680	4858
872	-6141
-5923	-5976
1856	-9727
-5470	7117
3074	6895
-131	-4775
2152	6060
3061	-2740
-1374	5802
9739	-8620
3125	3695
-7198	293
-6291	-7559
2636	-3341
3335	-2606
4891	8466
-7183	82
-4849	-9329
7224	-8739
4434	8211
7327	-905
-5446	-7174
8623	931
2359	-1866
-9279	5943
-2575	-3489
-8896	4779
4995	-5118
1815	9209
2187	8155
-865	1532
-2775	3304
-937	592
3397	2995
4816	5405
8765	7543
6303	2712
-114	9150
7688	-9550
-1914	-7168
-9831	9729
-2074	-1466
714	2135
6466	-4785
3264	-4935
9313	1167
262	2382
1215	-7687
-2884	9793
3227	9409
7323	6604
7009	2956
5353	7243
9379	6724
5368	5282
-2005	4172
-4072	2526
-2184	-552
-5771	7072
-4576	1215
-2526	-9542
-9971	-493
-2440	-7268
-808	5701
-7404	4128
5376	7687
4557	-927
-1718	-9116
7590	-651
4832	6991
-3830	-1493
3959	8366
7564	3979
-5480	4539
-5127	-531
3565	3364
-170	-7730
3128	1760
-5786	2469
-6045	8334
182	7123
2997	8172
7423	5135
-8888	6963
7690	3617
7197	236
-9715	9035
2535	-3531
132	-6861
-5339	-3151
-8785	-331
-6182	-3109
-8352	-374
2805	-2779
-8802	4661
7708	8049
6639	-5975
2702	1582
-6290	-7983
9501	-5597
3227	2109
1978	2142
-4318	5960
-9237	-5648
5626	-2058
-6797	-2635
7306	7769
8942	-2465
6518	-5053
9464	-1781
-2504	-2937
8414	-4907
9117	-7998
1301	7289
8853	5080
2025	-1787
7484	-8108
6594	5880
20	-1739
2806	-7315
9524	1464
9133	6878
3830	-8439
9416	4780
-3075	-5881
-8649	8606
2006	8192
-6164	-2195
-7411	-3281
-7310	-7053
8392	-2091
-8355	8309
-6031	7219
-5813	-8720
8024	-6708
-9313	-2196
1494	8889
9103	-1835
-1102	3816
-5159	-1694
3879	-8381
2310	7631
-2442	-2710
-7502	6386
-6852	-8464
1883	-8732
1148	1119
7285	2581
-9774	373
1320	-2444
-2055	5112
3622	8297
-9585	-1261
-4904	-7943
-4033	955
-6870	-9469
6906	8060
-1526	5531
-5514	-4566
177	1834
5742	-3505
-6811	-9920
2497	-7826
3253	-6097
-9735	2027
156	-8835
-4546	4236
-1711	-6444
-3332	-5705
5643	-4301
8319	4046
-5161	-1885
-9427	-867
-2698	-1279
-1856	5272
9629	6685
-6426	9068
2998	-7829
7807	-2551
-5826	423
2764	-8479
343	4122
-8205	-656
9801	-9886
1583	-9487
5259	-3425
-7486	-5085
-570	-8043
-7770	-2487
-1917	7397
-6968	-7281
6507	5305
-8567	4263
-8265	5315
6670	7110
4157	564
